edge_id,from_node,to_node,edge_type,Regulator,tap_column,R_full,X_full,u_idx,v_idx
1421,l2841636.2,l3122823.2,line,,,0.23792754186552,0.1323425688407969,844.0,3472.0
1422,l2841636.2,l3197643.2,line,,,0.6014827421928,0.3356631862847999,844.0,2285.0
1423,l2841637.3,l2991921.3,line,,,0.28740293755656,0.1701829208040249,1602.0,2412.0
1424,l2841637.3,l2991943.3,line,,,0.3764607009820799,0.2100874880332799,1602.0,1392.0
1425,l2841637.3,l3254205.3,line,,,0.5557213403888399,0.4143328867130398,1602.0,1575.0
1426,l2841638.3,l2860492.3,line,,,0.1023753878433,0.081765761849915,3366.0,3367.0
1427,l2841638.3,l3254210.3,line,,,0.9915868319048998,0.5462804233184169,3366.0,2501.0
1428,l2841638.3,r18242.3,line,,,0.3249973177876299,0.177792667276585,3366.0,309.0
1429,l2841639.1,l2916598.1,line,,,0.65911208154512,0.3659704789028197,453.0,2115.0
1430,l2841639.1,l3048212.1,line,,,0.61625573307282,0.3424459419278698,453.0,2432.0
1431,l2841639.1,l3120376.1,line,,,0.63560216504442,0.3543210549345897,453.0,231.0
1432,l2841645.3,l3066829.3,line,,,0.0336881969415,0.026906282323325,1408.0,3088.0
1433,l2841645.3,l3235267.3,line,,,0.23174371359586,0.1848102515833278,1408.0,3387.0
1434,l2841645.3,l3235268.3,line,,,0.26209088965306,0.2090481081871879,1408.0,3144.0
1435,l2841648.1,l3082992.1,line,,,0.3243642205120199,0.1810145497723198,689.0,2276.0
1436,l2842329.3,l2936211.3,line,,,0.13207363506386,0.07249733638609,2418.0,1353.0
1437,l2842330.3,l3086002.3,line,,,0.09569459230734,0.05340328077744,812.0,1912.0
1438,l2842330.3,l3235945.3,line,,,0.05356191347364,0.02989073713824,812.0,811.0
1439,l2842383.1,l2917333.1,line,,,0.1311285754799499,0.1512410490926299,3299.0,3393.0
1440,l2842383.1,q16483.1,line,,,0.067546625675762,0.1709464343548516,3299.0,3485.0
1441,l2842384.3,l2936268.3,line,,,0.6497181325832434,1.1941328833389675,3403.0,2504.0
1442,l2842384.3,l3011293.3,line,,,0.4822994675303399,1.1165609909697485,3403.0,1469.0
1443,l2842384.3,l3030205.3,line,,,0.3715975601668537,0.5264459105599829,3403.0,3659.0
1444,l2842384.3,l3067506.3,line,,,0.5673287259034537,0.5824027975368029,3403.0,3136.0
1445,l2842384.3,l3123509.3,line,,,0.4493540524008277,1.142967992758406,3403.0,1529.0
1446,l2842384.3,l3160863.3,line,,,0.7816430839400672,1.4062928298339257,3403.0,2368.0
1447,l2842384.3,l3160871.3,line,,,0.06102590638485,0.093138705947265,3403.0,2922.0
1448,l2842384.3,l3234149.3,line,,,0.9328804287168706,1.301343116994257,3403.0,2496.0
1449,l2842384.3,q16483.3,line,,,0.039164099237908,0.0982048308000659,3403.0,3487.0
1450,l2842390.3,l3198356.3,line,,,0.4939688997846,0.3945259136197297,2920.0,2534.0
1451,l2851933.1,l2860504.1,line,,,0.5956578858393001,0.3954251058598447,1164.0,181.0
1452,l2851933.1,l2879078.1,line,,,0.7723447489918801,0.5324159693909158,1164.0,1518.0
1453,l2851933.1,l3122827.1,line,,,0.8487646584166799,0.4697496513341339,1164.0,904.0
1454,l2851933.1,l3207907.1,line,,,0.02672591062176,0.0209012834044319,1164.0,1167.0
1455,l2851933.1,l3216351.1,line,,,0.6976427122644001,0.4663040962772818,1164.0,88.0
1456,l2851933.1,l3235258.1,line,,,1.25116937820012,0.6998084964427556,1164.0,3688.0
1457,l2851933.2,l2916610.2,line,,,0.5523851006735397,0.3068823233895228,1165.0,1639.0
1458,l2851933.2,l2973167.2,line,,,0.32453079618212,0.1801637556502099,1165.0,2391.0
1459,l2851933.2,l3189189.2,line,,,0.2697475825958,0.1502369987682557,1165.0,1828.0
1460,l2851933.2,l3207907.2,line,,,0.02656363907832,0.021103969301704,1165.0,1168.0
1461,l2851933.3,l2935560.3,line,,,0.3714884905954599,0.2193641595452689,1166.0,3751.0
1462,l2851933.3,l2973166.3,line,,,0.60896146423904,0.376539154433951,1166.0,1621.0
1463,l2851933.3,l3141402.3,line,,,1.4852078402719395,0.9704028067186218,1166.0,3628.0
1464,l2851933.3,l3189188.3,line,,,0.2094646533938599,0.1143359090806939,1166.0,2954.0
1465,l2851933.3,l3197642.3,line,,,1.2131951272834998,0.8226047573053699,1166.0,3676.0
1466,l2851933.3,l3207907.3,line,,,0.02677645808944,0.020838760438568,1166.0,1169.0
1467,l2851933.3,l3216368.3,line,,,0.36850049408602,0.202039486783648,1166.0,1853.0
1468,l2851933.3,l3235258.3,line,,,1.2527346805050097,0.6984905931201231,1166.0,3690.0
1469,l2851933.3,l3254217.3,line,,,2.4189628419905094,1.3445458022166683,1166.0,3670.0
1470,l2857591.1,l3027133.1,line,,,0.0839723321835,0.0670675038204249,3548.0,3530.0
1471,l2857591.1,l3141403.1,line,,,0.1481052442752,0.1182895458297599,3548.0,2572.0
1472,l2858163.1,l3216346.1,line,,,0.2146198695796,0.1178082883274,956.0,955.0
1473,l2858166.1,l2876813.1,line,,,1.2171045755054086,1.4712179628604345,573.0,3128.0
1474,l2858166.1,l2876814.1,line,,,2.513716806604997,2.614015340981699,573.0,1089.0
1475,l2858166.1,l2954353.1,line,,,0.0779326408206138,0.0876284833072268,573.0,3429.0
1476,l2858166.1,l2972930.1,line,,,0.5480044802397697,0.4042812852401489,573.0,2829.0
1477,l2858166.1,l2973165.1,line,,,0.9918326677997088,1.1826214281963123,573.0,1813.0
1478,l2858166.1,l2991909.1,line,,,1.6419830510446574,2.070844992207889,573.0,2547.0
1479,l2858166.1,l3010568.1,line,,,0.2888590335476838,0.3515819627244569,573.0,3495.0
1480,l2858166.1,l3085401.1,line,,,0.1438451687311638,0.1799307623955709,573.0,2805.0
1481,l2858166.1,l3104129.1,line,,,0.5182151488979838,0.5436591558432039,573.0,3796.0
1482,l2858166.1,l3141401.1,line,,,0.5577111872659837,0.6102953532016056,573.0,2854.0
1483,l2858166.1,l3197638.1,line,,,1.7017089358598176,2.074354554701076,573.0,2043.0
1484,l2858166.1,l3215340.1,line,,,5.808153520467757,4.588653278437557,573.0,2753.0
1485,l2858166.1,l3216123.1,line,,,0.7199246923585896,0.4990824262266787,573.0,1340.0
1486,l2858166.1,l3632979.1,line,,,3.7327548461447577,3.297278380417384,573.0,3561.0
1487,l2858166.1,l3649297.1,line,,,0.6166144302990291,0.7768022902607378,573.0,3091.0
1488,l2858166.1,l3729297.1,line,,,1.117559158646683,0.9259930175203464,573.0,3391.0
1489,l2858175.1,l2970811.1,line,,,0.5329801566476999,0.4256836479671348,3461.0,3117.0
1490,l2858175.1,l2989571.1,line,,,0.9055363159044,0.7232389377222196,3461.0,3724.0
1491,l2858175.1,l3008248.1,line,,,0.5283986351273999,0.4220244520858697,3461.0,3660.0
1492,l2858175.1,l3120503.1,line,,,0.5573923465644,0.4451813158052197,3461.0,466.0
1493,l2858175.1,l3120504.1,line,,,0.63907196238,0.5104176597689998,3461.0,3785.0
1494,l2858175.1,l3177894.1,line,,,1.099836233991,0.8784235105420497,3461.0,3775.0
1495,l2858175.1,l3251807.1,line,,,0.4573857905973,0.365307506182615,3461.0,2693.0
1496,l2859403.1,l2973791.1,line,,,0.010249284265179,0.026417531237334,1536.0,2420.0
1497,l2859403.1,l3067478.1,line,,,0.0722003925854379,0.184519019140348,1536.0,2373.0
1498,l2859403.1,l3233412.1,line,,,0.5946041934370455,0.4160008649611917,1536.0,3385.0
1499,l2859403.1,l3254237.1,line,,,1.2137344945587376,0.7501421265719178,1536.0,449.0
1500,l2860477.1,l3141389.1,line,,,0.0851495755023,0.068007751265365,3768.0,3665.0
1501,l2860479.2,l2991927.2,line,,,0.6985032633017401,0.3898064142878397,348.0,2103.0
1502,l2860479.2,l3160108.2,line,,,0.45937409893284,0.2563581012854399,348.0,3347.0
1503,l2860479.2,l3178969.2,line,,,0.13993085008422,0.0780897467275199,348.0,1653.0
1504,l2860479.2,l3251806.2,line,,,0.42193426604638,0.2349332154151399,348.0,3243.0
1505,l2860479.2,l3254206.2,line,,,0.2618669561805,0.159508475396125,348.0,3577.0
1506,l2860479.2,l3315860.2,line,,,0.6578389094571,0.4757656258004549,348.0,3761.0
1507,l2860480.2,l3197624.2,line,,,0.4162941052373999,0.2765805184536,412.0,3616.0
1508,l2860481.3,l3122814.3,line,,,0.50218206836799,0.2789528121590469,1070.0,2714.0
1509,l2860482.1,l2991905.1,line,,,1.6047224053020686,1.9550923526653503,2046.0,3750.0
1510,l2860482.1,l3010561.1,line,,,0.9057534076986294,0.9404882651504743,2046.0,3802.0
1511,l2860482.1,l3048227.1,line,,,0.7549089938306695,0.8062060400373645,2046.0,222.0
1512,l2860482.1,l3104119.1,line,,,0.4505492304328499,0.3862676532883707,2046.0,2417.0
1513,l2860482.1,l3122811.1,line,,,1.3103349375820588,1.5473865936261693,2046.0,3019.0
1514,l2860482.1,l3160123.1,line,,,0.8510206897932896,0.9555472153265728,2046.0,1980.0
1515,l2860482.1,l3177665.1,line,,,0.18441017801644,0.1085970274605478,2046.0,735.0
1516,l2860482.1,l3254204.1,line,,,1.033559541495,0.5767877689199999,2046.0,3610.0
1517,l2860483.2,l2879066.2,line,,,0.26362742562612,0.173890968081755,376.0,3783.0
1518,l2860483.2,l3048207.2,line,,,0.33340293836292,0.212829859070555,376.0,1350.0
1519,l2860483.2,l3141397.2,line,,,0.0853516703079,0.0681691615036449,376.0,527.0
1520,l2860484.2,l2879068.2,line,,,0.3643371372342,0.2033218175471999,2873.0,2488.0
1521,l2860484.2,l3197632.2,line,,,0.8392758460670999,0.4683658979735995,2873.0,2409.0
1522,l2860484.2,l3216344.2,line,,,0.55802715564414,0.3114123813662398,2873.0,2983.0
1523,l2860485.2,l2860506.2,line,,,0.2338547733,0.186776471415,810.0,2026.0
1524,l2860486.3,l2897776.3,line,,,0.4927100309490599,0.2732321843091399,2781.0,1025.0
1525,l2860486.3,l2954351.3,line,,,0.15702511284954,0.08762936325264,2781.0,1281.0
1526,l2860486.3,l3122819.3,line,,,0.5015954311579999,0.2961712847508299,2781.0,3141.0
1527,l2860486.3,l3141399.3,line,,,0.1690586351532,0.0943447852511999,2781.0,923.0
1528,l2860486.3,l3235266.3,line,,,0.3912845012313,0.2155506407568519,2781.0,3386.0
1529,l2860487.3,l2973158.3,line,,,0.8978357642158399,0.4912595524500409,156.0,3371.0
1530,l2860487.3,l2991911.3,line,,,0.60060564476583,0.328502634220974,156.0,2008.0
1531,l2860487.3,l3197637.3,line,,,0.4144990705163499,0.2264108416708759,156.0,807.0
1532,l2860487.3,l3216347.3,line,,,0.6403901440821899,0.3524315825821799,156.0,3322.0
1533,l2860488.2,l2897764.2,line,,,0.2670038025705499,0.1488121077722149,3018.0,1317.0
1534,l2860488.2,l2973163.2,line,,,0.7990117009469401,0.44589610741104,3018.0,82.0
1535,l2860488.2,l2991902.2,line,,,0.24844211898023,0.1384535830470949,3018.0,1588.0
1536,l2860488.2,l2991918.2,line,,,0.12126055428095,0.067478696738615,3018.0,2250.0
1537,l2860489.1,l2991919.1,line,,,0.35358846538444,0.195561260247262,3630.0,211.0
1538,l2860489.1,l3104131.1,line,,,0.25310620689016,0.1401853252168989,3630.0,2389.0
1539,l2860489.1,l3122824.1,line,,,0.2050691120548199,0.1144407756571199,3630.0,2433.0
1540,l2860489.1,l3122825.1,line,,,0.23351823515293,0.133687104668167,3630.0,1042.0
1541,l2860490.1,l2991922.1,line,,,0.34324867473622,0.187394985090662,377.0,2646.0
1542,l2860490.1,l2991923.1,line,,,0.50795982944809,0.2805969797471629,377.0,1668.0
1543,l2860490.1,l3197645.1,line,,,0.5917828944768699,0.3736561073328928,377.0,402.0
1544,l2860490.1,l3254218.1,line,,,0.1199666407826,0.0660835606497,377.0,2177.0
1545,l2860491.1,l2991922.1,line,,,0.25793683232992,0.141241800525632,2079.0,2646.0
1546,l2860491.1,l3048211.1,line,,,0.2621195121403,0.1810616430525748,2079.0,2655.0
1547,l2860491.1,l3122826.1,line,,,0.3460823038197599,0.185931398594328,2079.0,1050.0
1548,l2860491.1,l3216370.1,line,,,0.4720422783890999,0.2598537388922498,2079.0,1892.0
1549,l2860491.2,l2897780.2,line,,,0.2864275812542999,0.159425363078234,2080.0,1114.0
1550,l2860491.2,r18242.2,line,,,0.7818081748307202,0.43239462797714,2080.0,308.0
1551,l2860493.1,l2860504.1,line,,,0.233866276875,0.1867856591562499,182.0,181.0
1552,l2860493.1,l3085403.1,line,,,0.0983242249002,0.07853015579851,182.0,1504.0
1553,l2860499.2,l3085410.2,line,,,0.087933405861,0.07023115686055,3657.0,3217.0
1554,l2860500.2,l3010562.2,line,,,0.53728423985418,0.3931480349998649,3321.0,1934.0
1555,l2860500.2,l3048203.2,line,,,1.1868813389547,0.678281490814645,3321.0,3655.0
1556,l2860500.2,l3157710.2,line,,,0.3527876410854,0.2249715297314838,3321.0,2677.0
1557,l2860500.2,l3160117.2,line,,,0.37008709142982,0.2348088907180997,3321.0,3312.0
1558,l2860501.2,l3216344.2,line,,,0.0348840659511,0.027861405841805,3424.0,2983.0
1559,l2860504.1,l2879078.1,line,,,0.31972167948078,0.2512307308909807,181.0,1518.0
1560,l2860504.1,l3122827.1,line,,,1.11627942927038,0.6844172957907786,181.0,904.0
1561,l2860504.1,l3216351.1,line,,,0.2450196427533,0.1851188577773467,181.0,88.0
1562,l2860504.1,l3235258.1,line,,,1.51868414905382,0.9144761408994002,181.0,3688.0
1563,l2861157.3,l2936216.3,line,,,1.5928071228925802,1.0015031036539996,270.0,3279.0
1564,l2861157.3,l2992556.3,line,,,0.73635021871024,0.5231797999927498,270.0,3623.0
1565,l2861157.3,l3253570.3,line,,,0.1277871295644,0.10206175745522,270.0,2712.0
1566,l2861158.3,l2952007.3,line,,,0.2119223281967999,0.1182652783487999,90.0,89.0
1567,l2861197.3,l2917255.3,line,,,0.3264329852761299,0.231115606689875,3134.0,3722.0
1568,l2861197.3,l3104796.3,line,,,0.1801572823509999,0.114272231228026,3134.0,3563.0
1569,l2861197.3,l3123452.3,line,,,0.1705328708010199,0.16059348297135,3134.0,2172.0
1570,l2861197.3,l3160896.3,line,,,0.12025151123608,0.06600798302252,3134.0,3135.0
1571,l2861197.3,l3214069.3,line,,,0.1541738633078418,0.118926717943869,3134.0,2280.0
1572,l2861218.3,l2875754.3,line,,,0.53207021586491,0.5512864502004748,3733.0,281.0
1573,l2861218.3,l2898526.3,line,,,0.173586350548288,0.3921668834749709,3733.0,1336.0
1574,l2861218.3,l3011298.3,line,,,0.34332674307277,0.5983118705919208,3733.0,1961.0
1575,l2861218.3,l3160878.3,line,,,0.85777692182051,0.7273068882255449,3733.0,2586.0
1576,l2861218.3,l3179682.3,line,,,0.21234747494443,0.3681163140077949,3733.0,254.0
1577,l2861219.2,l2879767.2,line,,,0.3660202121152595,0.5665661315716349,3589.0,671.0
1578,l2861219.2,l2917328.2,line,,,0.2424950843887474,0.5211962265738629,3589.0,1546.0
1579,l2861219.2,l3048963.2,line,,,0.84691036112286,0.4890450763780348,3589.0,2528.0
1580,l2861219.2,l3068944.2,line,,,0.3760876134498994,0.5706922690254269,3589.0,1622.0
1581,l2861219.2,l3160864.2,line,,,0.4132405280405999,0.2717109263056149,3589.0,2429.0
1582,l2861219.2,l3160868.2,line,,,1.3584771512861735,0.8434796848136958,3589.0,1351.0
1583,l2861219.2,l3254915.2,line,,,1.0880011284348,0.6235880806290748,3589.0,2686.0
1584,l2861222.1,l2917330.1,line,,,0.14993889288846,0.0836748305553599,723.0,722.0
1585,l2861223.2,l2936275.2,line,,,0.6475312607826508,0.4871630692830939,605.0,1198.0
1586,l2861223.2,l2973833.2,line,,,0.4363876984879447,0.8069090442493779,605.0,1583.0
1587,l2861223.2,l3011293.2,line,,,0.351924165234809,0.4638357391323242,605.0,1468.0
1588,l2861223.2,l3086079.2,line,,,0.2708175086266109,0.2769343636264539,605.0,959.0
1589,l2861223.2,l3234149.2,line,,,0.4702823890819119,0.3375621328670858,605.0,2495.0
1590,l2862616.3,l3101194.3,line,,,0.2141392545095399,0.1208686466449199,2903.0,2902.0
1591,l2875754.3,l2898526.3,line,,,0.453102074886418,0.3032853317731359,281.0,1336.0
1592,l2875754.3,l3011298.3,line,,,0.6228424674109,0.5094303188900858,281.0,1961.0
1593,l2875754.3,l3160878.3,line,,,0.3734429777808,0.2141467173573299,281.0,2586.0
1594,l2875754.3,l3179682.3,line,,,0.49186319928256,0.2792347623059599,281.0,254.0
1595,l2876796.1,l2876797.1,line,,,0.3390737896428,0.1873205530885076,2118.0,855.0
1596,l2876796.1,l2973154.1,line,,,0.23315727824376,0.1301156449401599,2118.0,116.0
1597,l2876796.1,l3066812.1,line,,,0.12138668846148,0.0677410003036799,2118.0,1657.0
1598,l2876797.1,l3784018.1,line,,,0.0944749011154,0.0520414493313,855.0,1617.0
1599,l2876798.2,l3216342.2,line,,,0.144496702509867,0.1614814243361089,3228.0,1808.0
1600,l2876798.2,l3216367.2,line,,,0.1594594448938459,0.214204589309312,3228.0,30.0
1601,l2876812.1,l2970811.1,line,,,0.0800341242462,0.06392211332081,2815.0,3117.0
1602,l2876812.1,l3101788.1,line,,,0.28700518025916,0.1770138409968149,2815.0,3478.0
1603,l2876812.1,l3140238.1,line,,,0.53864866651122,0.3363777313372299,2815.0,3149.0
1604,l2876812.1,l3195327.1,line,,,0.1521148776291,0.121491982790705,2815.0,2092.0
1605,l2876812.1,l3251808.1,line,,,0.55956898344252,0.3291206733705749,2815.0,1321.0
1606,l2876813.1,l2876814.1,line,,,1.6311920141327287,1.321351950801327,3128.0,1089.0
1607,l2876813.1,l2972930.1,line,,,1.4972840111619985,1.5229433837702255,3128.0,2829.0
1608,l2876813.1,l2973165.1,line,,,0.5496622009992598,0.4696256346010817,3128.0,1813.0
1609,l2876813.1,l2991909.1,line,,,0.7594582585723889,0.7781816020275166,3128.0,2547.0
1610,l2876813.1,l3197638.1,line,,,0.8191841433875493,0.7816911645207038,3128.0,2043.0
1611,l2876813.1,l3215340.1,line,,,4.92562872799549,3.295989888257185,3128.0,2753.0
1612,l2876813.1,l3216123.1,line,,,1.6692042232808184,1.6177445247567557,3128.0,1340.0
1613,l2876813.1,l3632979.1,line,,,2.8502300536724894,2.004614990237012,3128.0,3561.0
1614,l2876813.1,l3649297.1,line,,,0.7352766176845795,0.8020677053921069,3128.0,3091.0
1615,l2876814.1,l2972930.1,line,,,2.7938962422615874,2.665740761891491,1089.0,2829.0
1616,l2876814.1,l2973165.1,line,,,1.846274432098849,1.6124230127223462,1089.0,1813.0
1617,l2876814.1,l2991909.1,line,,,1.1098690544350598,0.6760640256493298,1089.0,2547.0
1618,l2876814.1,l3010563.1,line,,,1.95484912845171,1.0814090973384327,1089.0,2481.0
1619,l2876814.1,l3029500.1,line,,,2.40812038551127,1.3595701704334466,1089.0,1157.0
1620,l2876814.1,l3101789.1,line,,,1.70725979505083,0.9436562214327908,1089.0,1122.0
1621,l2876814.1,l3156034.1,line,,,2.16690595009553,1.1998664022670666,1089.0,1574.0
1622,l2876814.1,l3178982.1,line,,,1.9642782317788496,1.1017734103390218,1089.0,3221.0
1623,l2876814.1,l3197638.1,line,,,1.4510173008137794,1.0500285023845528,1089.0,2043.0
1624,l2876814.1,l3215340.1,line,,,5.109263943528761,2.9743345574328584,1089.0,2753.0
1625,l2876814.1,l3216123.1,line,,,2.9658164543804078,2.7605419028780207,1089.0,1340.0
1626,l2876814.1,l3216346.1,line,,,2.31008234919199,1.2606606689424826,1089.0,955.0
1627,l2876814.1,l3632979.1,line,,,3.0338652692057604,1.6829596594126852,1089.0,3561.0
1628,l2876814.1,l3649297.1,line,,,2.031888848784168,1.944865083513372,1089.0,3091.0
1629,l2878848.3,l2895449.3,line,,,1.1957182016677612,0.6554373853567006,731.0,2701.0
1630,l2878848.3,l2954345.3,line,,,1.3451586981486712,0.7388627429572074,731.0,2917.0
1631,l2878848.3,l3066815.3,line,,,0.816685741344761,0.4808345748018738,731.0,3306.0
1632,l2878848.3,l3103822.3,line,,,0.859248234852776,0.5365118913603738,731.0,1453.0
1633,l2878848.3,l3104123.3,line,,,0.4849373473399916,0.2637462718563819,731.0,3693.0
1634,l2878848.3,l3178972.3,line,,,0.8230165178489713,0.4537409748808276,731.0,2820.0
1635,l2878848.3,l3253995.3,line,,,0.5436933797000219,0.3149398778625549,731.0,3365.0
1636,l2879054.1,l2991906.1,line,,,0.1077304926281999,0.0601200298511999,2881.0,1779.0
1637,l2879055.3,l2973144.3,line,,,0.15226587984894,0.0849734278430399,3174.0,2594.0
1638,l2879055.3,l3066801.3,line,,,0.16094586368406,0.0898173756849597,3174.0,1223.0
1639,l2879055.3,l3626914.3,line,,,0.8018441416614299,0.4455022472510407,3174.0,2184.0
1640,l2879061.2,l3066813.2,line,,,0.2412636927035399,0.1346395069166399,796.0,2909.0
1641,l2879062.3,l2935551.3,line,,,0.25067522778992,0.138659443258256,1125.0,198.0
1642,l2879062.3,l3029497.3,line,,,0.3383261991958999,0.2009871700176949,1125.0,3137.0
1643,l2879062.3,l3085392.3,line,,,0.4162889391673999,0.2317047782651,1125.0,1614.0
1644,l2879063.2,l3216342.2,line,,,0.0694492022997,0.055468087159735,3089.0,1808.0
1645,l2879064.1,l2991907.1,line,,,0.31450331333538,0.17551157638608,3608.0,2600.0
1646,l2879064.1,l3010556.1,line,,,0.2642076913868,0.146264980151034,3608.0,428.0
1647,l2879064.1,l3048208.1,line,,,1.2305079461820798,0.6752041249749737,3608.0,388.0
1648,l2879065.2,l3197629.2,line,,,0.4479763570644,0.3095373275797,3620.0,1937.0
1649,l2879066.2,l3048207.2,line,,,0.37451787097764,0.20900327320224,3783.0,1350.0
1650,l2879067.1,l3178971.1,line,,,0.0446794105671,0.035684807852605,2830.0,2513.0
1651,l2879068.2,l2973152.2,line,,,0.27521457393222,0.1535861202955198,2488.0,2265.0
1652,l2879068.2,l3197632.2,line,,,0.8378787609621,0.4675862412935996,2488.0,2409.0
1653,l2879068.2,l3216344.2,line,,,0.55663007053914,0.3106327246862398,2488.0,2983.0
1654,l2879069.1,l2973154.1,line,,,0.10732834982376,0.05989561022016,1495.0,116.0
1655,l2879069.1,l3197633.1,line,,,0.2047129671366,0.1142420255856,1495.0,2573.0
1656,l2879070.2,l2973167.2,line,,,3.8331943701973774,2.553070558958407,202.0,2391.0
1657,l2879070.2,l3029506.2,line,,,0.3539276244901317,0.4427513051779528,202.0,1472.0
1658,l2879070.2,l3216345.2,line,,,0.058402672485141,0.078453305055552,202.0,205.0
1659,l2879070.2,l3235258.2,line,,,3.013545904236639,2.110123019898013,202.0,3689.0
1660,l2879071.2,l3029504.2,line,,,0.0896334984477,0.071588996557135,3289.0,3290.0
1661,l2879072.2,l2954349.2,line,,,0.8984240243431201,0.4967014409920329,540.0,596.0
1662,l2879072.2,l2991910.2,line,,,0.07577818581138,0.0422887400020799,540.0,2910.0
1663,l2879072.2,l3197635.2,line,,,0.47754364061092,0.2638833183101199,540.0,808.0
1664,l2879072.2,l3235250.2,line,,,0.5498950916793,0.3028177532819259,540.0,328.0
1665,l2879073.3,l2954350.3,line,,,0.7097068049648798,0.3951245622226098,1347.0,1161.0
1666,l2879073.3,l3010567.3,line,,,0.3487881998694999,0.1933134715667599,1347.0,3507.0
1667,l2879073.3,l3029503.3,line,,,0.3016009336666,0.1655535893429,1347.0,1925.0
1668,l2879073.3,l3104126.3,line,,,0.3504130980675,0.193735246848,1347.0,3184.0
1669,l2879073.3,l3178977.3,line,,,0.4685572570869398,0.2605487549155699,1347.0,1475.0
1670,l2879074.1,l3122820.1,line,,,0.0831141744669,0.066382105494095,966.0,243.0
1671,l2879074.1,l3178978.1,line,,,0.4368505582902,0.26965675342571,966.0,636.0
1672,l2879075.1,l2916234.1,line,,,0.54881025092882,0.3055462751562098,1259.0,2471.0
1673,l2879075.1,l3178978.1,line,,,0.35728304753558,0.19866269090437,1259.0,636.0
1674,l2879076.3,l3029503.3,line,,,0.24070513254144,0.13212690750336,1640.0,1925.0
1675,l2879077.2,l2973180.2,line,,,0.1926321466176,0.1538525475388799,2028.0,3772.0
1676,l2879077.2,l2991915.2,line,,,0.3506406435315,0.280051679977825,2028.0,1965.0
1677,l2879077.2,l2991916.2,line,,,0.24855207741,0.1985149985454999,2028.0,2770.0
1678,l2879077.2,l3029183.2,line,,,0.6359963766687,0.507961233335685,2028.0,398.0
1679,l2879077.2,l3160104.2,line,,,0.2323798376615999,0.18559846136108,2028.0,2593.0
1680,l2879077.2,l3216349.2,line,,,0.1278068191956,0.10207748328278,2028.0,240.0
1681,l2879078.1,l3048221.1,line,,,0.1404032656194,0.10980387112533,1518.0,2631.0
1682,l2879078.1,l3122827.1,line,,,1.29296629242296,0.8214081593218496,1518.0,904.0
1683,l2879078.1,l3216351.1,line,,,0.14336552163516,0.1044301863565138,1518.0,88.0
1684,l2879078.1,l3235258.1,line,,,1.6953710122064,1.051467004430471,1518.0,3688.0
1685,l2879079.2,l2991917.2,line,,,0.3784395353586,0.2095347306095998,2731.0,3508.0
1686,l2879079.2,l3104130.2,line,,,0.23288991641632,0.1289617319219899,2731.0,3006.0
1687,l2879081.1,l3066816.1,line,,,0.1662605847567,0.132789957280085,1854.0,256.0
1688,l2879081.1,l3216351.1,line,,,0.05308296573762,0.0296234557819199,1854.0,88.0
1689,l2879087.1,l2952013.1,line,,,0.38175497817139,0.2678264399497869,2295.0,1393.0
1690,l2879087.1,l3141403.1,line,,,0.2404749370581,0.1920639017696548,2295.0,2572.0
1691,l2879087.1,l3216358.1,line,,,0.3184677286717,0.2340520508098599,2295.0,642.0
1692,l2879089.3,l3104118.3,line,,,0.1436225614713,0.114709291021315,2434.0,3129.0
1693,l2879089.3,l3235241.3,line,,,0.1760243669298,0.1405881508179899,2434.0,2219.0
1694,l2879089.3,l3235267.3,line,,,0.2341139292045,0.186983455538975,2434.0,3387.0
1695,l2879092.3,l3141411.3,line,,,0.2356343276274958,0.1493568060558637,3743.0,1425.0
1696,l2879752.2,l3142078.2,line,,,0.225642516138,0.125921960208,1053.0,1052.0
1697,l2879753.2,l2955055.2,line,,,0.1131804702585,0.0903956270366748,2947.0,2599.0
1698,l2879753.2,l3142079.2,line,,,0.0676696531176,0.0540467866138799,2947.0,1200.0
1699,l2879767.2,l2917328.2,line,,,0.1457548346628479,0.104904348671988,671.0,1546.0
1700,l2879767.2,l3048963.2,line,,,1.0764644261771197,0.94661764302912,671.0,2528.0
1701,l2879767.2,l3068944.2,line,,,0.2423664230270399,0.133762824132192,671.0,1622.0
1702,l2879767.2,l3160864.2,line,,,0.6427945930948594,0.7292834929566999,671.0,2429.0
1703,l2879767.2,l3160868.2,line,,,1.5483441818554853,1.194764502107243,671.0,1351.0
1704,l2879767.2,l3254915.2,line,,,1.3175551934890597,1.0811606472801598,671.0,2686.0
1705,l2879773.1,l2955081.1,line,,,0.069047708230902,0.177970474997292,3333.0,335.0
1706,l2879773.1,l2991912.1,line,,,1.654024879819029,1.0064263028605582,3333.0,1848.0
1707,l2879773.1,l3047289.1,line,,,1.7194516096591288,1.0558951836749533,3333.0,2524.0
1708,l2879773.1,l3141400.1,line,,,1.711199463135789,1.0137453441811934,3333.0,760.0
1709,l2879773.1,l3160107.1,line,,,1.969189346463529,1.1501025474426734,3333.0,2939.0
1710,l2879773.1,l3215385.1,line,,,1.676342108511129,1.0221809385863534,3333.0,470.0
1711,l2879794.1,l2917330.1,line,,,0.1898202559484398,0.10593100593504,500.0,722.0
1712,l2879794.1,l2917359.1,line,,,0.1083358026135599,0.0653615093251999,500.0,3528.0
1713,l2879794.1,l2936271.1,line,,,0.3232852790863599,0.1781701156879199,500.0,2111.0
