node,mae_real_pu,mae_cvnn_pu,n_valid
l3160862.3,0.0028983470983803272,0.0027036129031330347,288
l3160861.3,0.0028963179793208838,0.0027021211571991444,288
l2692655.3,0.0028948383405804634,0.0027008370961993933,288
l2674047.3,0.00289162527769804,0.002699251752346754,288
l3217053.3,0.002888508141040802,0.0026951979380100965,288
l2767408.3,0.002887351205572486,0.0026945306453853846,288
l2711225.3,0.0028870743699371815,0.0026945460122078657,288
l3086074.3,0.002886048285290599,0.002694969065487385,288
l3104853.3,0.0028850240632891655,0.002695253351703286,288
l3067507.3,0.002884770045056939,0.0026932896580547094,288
l3030200.3,0.0028846983332186937,0.0026946153957396746,288
l3160872.3,0.002884239424020052,0.0026918675284832716,288
l3217052.3,0.0028841341845691204,0.002694908995181322,288
l2955077.3,0.0028799388092011213,0.002689504763111472,288
l2862616.3,0.002872553886845708,0.0029518683440983295,288
l2763811.3,0.0028670404572039843,0.0029491628520190716,288
l3101194.3,0.002866382710635662,0.0029517742805182934,288
l3047073.3,0.0028635337948799133,0.002946053631603718,288
l2763812.3,0.0028617626521736383,0.0029489907901734114,288
l2951995.3,0.002861560322344303,0.00295121967792511,288
l2970258.3,0.0028605004772543907,0.0029456529300659895,288
l3232301.3,0.0028601016383618116,0.0029462187085300684,288
l3235243.3,0.002860067179426551,0.0029439351055771112,288
l3179673.3,0.0028594033792614937,0.002673664130270481,288
l2690868.3,0.0028591316659003496,0.002946055494248867,288
l3160871.3,0.0028576371259987354,0.002673595678061247,288
l2803194.3,0.0028562929946929216,0.002946603111922741,288
l3030203.3,0.002856212668120861,0.0026741204783320427,288
l3181545.3,0.0028556841425597668,0.002939607948064804,288
l2879092.3,0.0028511497657746077,0.0029430228751152754,288
l3125349.3,0.002849642187356949,0.0029415367171168327,288
l2841631.3,0.0028481893241405487,0.002941747894510627,288
l3207907.3,0.0028480414766818285,0.0029342498164623976,288
l3141411.3,0.002847016789019108,0.002942966064438224,288
l3104118.3,0.0028464538045227528,0.0029318679589778185,288
l2710532.3,0.002845985582098365,0.002936855424195528,288
l2841645.3,0.0028455816209316254,0.002934092888608575,288
l2673319.3,0.0028455720748752356,0.002942830789834261,288
l3141402.3,0.002845455426722765,0.002941085724160075,288
l3235241.3,0.002845433074980974,0.0029322877526283264,288
l2748126.3,0.002844963688403368,0.002932144096121192,288
l3235268.3,0.002844509668648243,0.002933602314442396,288
l3216368.3,0.002843899419531226,0.0029361434280872345,288
l2842384.3,0.0028437450528144836,0.0026621955912560225,288
l3197642.3,0.0028436093125492334,0.0029414615128189325,288
l2973166.3,0.0028431378304958344,0.002938042161986232,288
l3235267.3,0.0028427939396351576,0.002933178562670946,288
l3066829.3,0.002842504996806383,0.002933060983195901,288
l2691941.3,0.002842477522790432,0.0029328567907214165,288
l2814529.3,0.0028423783369362354,0.0029365303926169872,288
l2879089.3,0.002842326881363988,0.0029317873995751143,288
l3141395.3,0.002841535024344921,0.0029285745695233345,288
l3066810.3,0.002841453067958355,0.0029269345104694366,288
l3778577.3,0.002841414650902152,0.002928182017058134,288
l2935560.3,0.0028413538821041584,0.002934821415692568,288
l2851933.3,0.002841253997758031,0.0029337008018046618,288
l2766746.3,0.0028408903162926435,0.002931178780272603,288
l2710543.3,0.0028406705241650343,0.0029274262487888336,288
l3189188.3,0.0028395685367286205,0.002934404881671071,288
l2710515.3,0.0028390970546752214,0.00292804092168808,288
l2897769.3,0.0028383482713252306,0.0029273927211761475,288
l2925506.3,0.00283819530159235,0.0029268909711390734,288
l2745806.3,0.002837551524862647,0.002921770792454481,288
l3235248.3,0.0028362907469272614,0.0029229233041405678,288
l3254208.3,0.002835296094417572,0.0029208515770733356,288
l2916607.3,0.002835163613781333,0.002924384782090783,288
l3010564.3,0.0028350853826850653,0.002925044158473611,288
l2748125.3,0.0028347857296466827,0.0029217498376965523,288
l2729414.3,0.002833422739058733,0.0029260856099426746,288
l2673303.3,0.002833387814462185,0.0029211500659585,288
l2785517.3,0.0028325344901531935,0.002918174723163247,288
l2933120.3,0.002831930061802268,0.0029229489155113697,288
l2897767.3,0.002831750549376011,0.0029209975618869066,288
l3104117.3,0.002830812009051442,0.0029214322566986084,288
l3235258.3,0.002828780096024275,0.002919308841228485,288
l3066809.3,0.0028285894077271223,0.0029189710039645433,288
l2954344.3,0.0028285596054047346,0.002921160776168108,288
l2916608.3,0.002827760297805071,0.0029126827139407396,288
l3066808.3,0.0028276899829506874,0.002916350495070219,288
l2766716.3,0.0028265698347240686,0.0029109008610248566,288
l3235245.3,0.002825786592438817,0.0029116980731487274,288
l3141396.3,0.0028251814655959606,0.002916067373007536,288
l3254209.3,0.0028226329013705254,0.0029110824689269066,288
l2766724.3,0.002820397727191448,0.0029029075521975756,288
l3048222.3,0.002813896397128701,0.0028911950066685677,288
l3160103.3,0.0028138894122093916,0.002894906559959054,288
l2822870.3,0.002813271014019847,0.002899381099268794,288
l2673323.3,0.002811914077028632,0.002891003154218197,288
l3122837.3,0.002810743171721697,0.0028912515845149755,288
l2766725.3,0.0028104176744818687,0.0028994763270020485,288
l2729410.3,0.002810082398355007,0.002892514457926154,288
l3122818.3,0.002809551078826189,0.0028863539919257164,288
l2991933.3,0.0028092663269490004,0.00289062038064003,288
l2710525.3,0.002809005556628108,0.002890826901420951,288
l3177881.3,0.002808188321068883,0.0028867966029793024,288
l3254217.3,0.0028080930933356285,0.0028944583609700203,288
l2746587.3,0.0028058115858584642,0.0028895987197756767,288
l3122817.3,0.0028047412633895874,0.0028816859703511,288
l2673314.3,0.0028045405633747578,0.002882341155782342,288
l2991914.3,0.002802569419145584,0.0028840824961662292,288
l2820528.3,0.0027989314403384924,0.0028748554177582264,288
l2745799.3,0.0027986818458884954,0.002874388825148344,288
l3120484.3,0.002797194290906191,0.0028752023354172707,288
l3157708.3,0.0027970916125923395,0.0028705624863505363,288
l2785529.3,0.002791512291878462,0.0028642963152378798,288
l3197640.3,0.002789543243125081,0.0028709929902106524,288
l3198347.3,0.002789066405966878,0.0026224246248602867,288
l3048966.3,0.0027887497562915087,0.002622429747134447,288
l3067506.3,0.002788589335978031,0.0026224362663924694,288
l3030205.3,0.002787722973152995,0.00262296199798584,288
l2898515.3,0.0027875001542270184,0.0026222458109259605,288
l3048946.3,0.0027872833888977766,0.002622162224724889,288
l3235254.3,0.0027869450859725475,0.0028575328178703785,288
l3645811.3,0.0027859790716320276,0.00285304500721395,288
l3122848.3,0.002783028641715646,0.0028530769050121307,288
l3645809.3,0.002782012103125453,0.002851275959983468,288
l3342743.3,0.0027817608788609505,0.002850946504622698,288
l2785521.3,0.0027817252557724714,0.0028487651143223047,288
l3197661.3,0.002781642833724618,0.0028520384803414345,288
l3645812.3,0.002781163901090622,0.002851245691999793,288
l2729206.3,0.0027805392164736986,0.0028444272466003895,288
l3104123.3,0.0027798605151474476,0.00284305470995605,288
l3253995.3,0.0027792928740382195,0.0028411555103957653,288
l3645810.3,0.002779240719974041,0.002852289704605937,288
l2729207.3,0.002778247930109501,0.0028452863916754723,288
l3178972.3,0.002778022550046444,0.0028423683252185583,288
l2878848.3,0.0027776872739195824,0.0028453324921429157,288
l2766499.3,0.002777089597657323,0.0028456205036491156,288
l3103822.3,0.002776640933007002,0.002840985544025898,288
l2897554.3,0.0027759671211242676,0.002846097806468606,288
l2895449.3,0.002775955479592085,0.002838649321347475,288
l2841621.3,0.002775544999167323,0.0028354499954730272,288
l2897777.3,0.0027753598988056183,0.0028478035237640142,288
l2860481.3,0.0027743668761104345,0.002833701204508543,288
l2954345.3,0.0027738292701542377,0.002839001826941967,288
l3122814.3,0.0027731964364647865,0.0028326953761279583,288
l3066815.3,0.0027720059733837843,0.0028368921484798193,288
l2673318.3,0.0027522279415279627,0.002798976143822074,288
l3029505.3,0.002751941094174981,0.002799685113132,288
l3123509.3,0.002739471383392811,0.0026108052115887403,288
l3011293.3,0.0027392683550715446,0.0026092114858329296,288
l3234149.3,0.0027386608999222517,0.00260723102837801,288
l3178979.3,0.0027369935996830463,0.0027825203724205494,288
l2936268.3,0.0027101384475827217,0.0026167291216552258,288
l3160863.3,0.0026968196034431458,0.0026185130700469017,288
l2730108.3,0.0026929681189358234,0.002610239200294018,288
l2786204.3,0.002691925037652254,0.002607892034575343,288
l2936216.3,0.0026913797482848167,0.002605331828817725,288
l2992556.3,0.0026842302177101374,0.0025912043638527393,288
l3253570.3,0.002681651385501027,0.0025837586726993322,288
l2763407.3,0.0026804746594280005,0.0025835793931037188,288
l2937757.3,0.00267965835519135,0.0025828948710113764,288
l3067448.3,0.0026790255215018988,0.0025845211930572987,288
l2861157.3,0.0026789407711476088,0.0025839197915047407,288
l2806553.3,0.002678300254046917,0.0025784997269511223,288
l3176661.3,0.0026758259627968073,0.002561053493991494,288
l3048889.3,0.002675450872629881,0.002566202310845256,288
l3142050.3,0.0026746743824332952,0.002570975571870804,288
l3064514.3,0.002674127696081996,0.002563361544162035,288
l3254873.3,0.0026739323511719704,0.002569632837548852,288
l2804957.3,0.002673483919352293,0.0025615196209400892,288
l2861158.3,0.002673313021659851,0.0025657883379608393,288
l2952007.3,0.0026732878759503365,0.0025653268676251173,288
l2891575.3,0.0026732496917247772,0.002562608104199171,288
l3179637.3,0.0026732375845313072,0.0025686705484986305,288
l3027124.3,0.0026731984689831734,0.002568749012425542,288
l3048888.3,0.0026730853132903576,0.002563325921073556,288
l3048890.3,0.0026729670353233814,0.0025666106957942247,288
l2745811.3,0.00267261010594666,0.0025687466841191053,288
l2764411.3,0.00267229275777936,0.002561287023127079,288
l2970804.3,0.0026711986865848303,0.0025614649057388306,288
l3048937.3,0.002671019406989217,0.0025610094889998436,288
l2767343.3,0.0026709374506026506,0.002561029978096485,288
l2801909.3,0.0024814759381115437,0.0024021060671657324,288
