node,FEEDER_REGA,FEEDER_REGB,FEEDER_REGC,VREG2_A,VREG2_B,VREG2_C,VREG3_A,VREG3_B,VREG3_C,VREG4_A,VREG4_B,VREG4_C
l3029518.2,0.0,10.937539579010895,0.0,0.0,3.903737172427895,0.0,0.0,6.409978972401914,0.0,0.0,0.0,0.0
l2897807.2,0.0,11.07014945551902,0.0,0.0,4.036347048936018,0.0,0.0,6.542588848910037,0.0,0.0,0.0,0.0
l2785520.2,0.0,11.12064093497355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.612117600687345,0.0
l3254869.2,0.0,3.407795788815756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2798067.2,0.0,3.5110838170961496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3102793.2,0.0,8.852409918147744,0.0,0.0,0.0,0.0,0.0,4.324849311538765,0.0,0.0,0.0,0.0
l2688693.3,0.0,0.0,4.846489894971262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3048222.3,0.0,0.0,12.416071055078245,0.0,0.0,5.49576743520579,0.0,0.0,7.969570963120731,0.0,0.0,0.0
l3104117.3,0.0,0.0,11.197288997706137,0.0,0.0,4.27698537783368,0.0,0.0,6.750788905748623,0.0,0.0,0.0
l2690187.2,0.0,4.303971412950494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2841628.1,5.9233141406367205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2689678.2,0.0,12.317212726742746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.80868939245654,0.0
l2692655.3,0.0,0.0,2.48090630669694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3029520.2,0.0,14.88802330868242,0.0,0.0,7.8542209020994225,0.0,0.0,10.36046270207344,0.0,0.0,0.0,0.0
l2991906.1,6.514006078910956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3066814.2,0.0,6.044538954153685,0.0,0.0,0.0,0.0,0.0,1.5169783475447052,0.0,0.0,0.0,0.0
l2748133.3,0.0,0.0,9.62367999771076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.126356311612881
l3085399.3,0.0,0.0,9.782578525401442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2852548393035628
l2767342.1,5.300999352651799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2710511.1,9.041729422293916,0.0,0.0,2.0971268076414837,0.0,0.0,4.576175347635283,0.0,0.0,0.0,0.0,0.0
l2766719.1,9.138368198353508,0.0,0.0,2.193765583701074,0.0,0.0,4.672814123694875,0.0,0.0,0.0,0.0,0.0
l3216342.2,0.0,10.38016813068285,0.0,0.0,3.346365724099851,0.0,0.0,5.8526075240738695,0.0,0.0,0.0,0.0
l2916607.3,0.0,0.0,14.05319188903783,0.0,0.0,7.132888269165374,0.0,0.0,9.606691797080314,0.0,0.0,0.0
l2710513.2,0.0,14.384286682114633,0.0,0.0,7.350484275531633,0.0,0.0,9.856726075505652,0.0,0.0,0.0,0.0
l2973165.1,9.168100494654857,0.0,0.0,2.223497880002423,0.0,0.0,4.702546419996223,0.0,0.0,0.0,0.0,0.0
l2785546.1,10.29770410467551,0.0,0.0,3.353101490023076,0.0,0.0,5.832150030016876,0.0,0.0,0.0,0.0,0.0
l3085393.3,0.0,0.0,7.956566604553215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3178974.2,0.0,14.726424911514432,0.0,0.0,7.692622504931435,0.0,0.0,10.198864304905454,0.0,0.0,0.0,0.0
l3189189.2,0.0,11.719960062279023,0.0,0.0,4.686157655696025,0.0,0.0,7.192399455670044,0.0,0.0,0.0,0.0
l2821770.1,12.60953873453457,0.0,0.0,5.664936119882135,0.0,0.0,8.143984659875935,0.0,0.0,0.0,0.0,0.0
l3252336.2,0.0,4.806644117238448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2820556.1,15.352443513895125,0.0,0.0,8.407840899242691,0.0,0.0,10.886889439236487,0.0,0.0,0.0,0.0,0.0
l3029499.1,12.649174946425624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.130804599900912,0.0,0.0
l2991912.1,5.534261068567601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3010569.1,12.155342759926228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636972413401516,0.0,0.0
l3216368.3,0.0,0.0,11.751355945669454,0.0,0.0,4.831052325796998,0.0,0.0,7.30485585371194,0.0,0.0,0.0
l2879081.1,12.235477949289969,0.0,0.0,5.290875334637533,0.0,0.0,7.769923874631332,0.0,0.0,0.0,0.0,0.0
l3104144.1,6.670485780154264,0.0,0.0,0.0,0.0,0.0,2.20493170549563,0.0,0.0,0.0,0.0,0.0
l2916619.2,0.0,8.413417936517355,0.0,0.0,0.0,0.0,0.0,3.885857329908376,0.0,0.0,0.0,0.0
l3179608.3,0.0,0.0,5.614124002795736,0.0,0.0,0.0,0.0,0.0,1.1676239108382205,0.0,0.0,0.0
l2990098.1,4.512526136008964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2673326.2,0.0,13.643814383515968,0.0,0.0,6.610011976932968,0.0,0.0,9.116253776906984,0.0,0.0,0.0,0.0
l3122812.2,0.0,11.601182367993207,0.0,0.0,4.567379961410207,0.0,0.0,7.073621761384226,0.0,0.0,0.0,0.0
l2897806.3,0.0,0.0,9.707406510321311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2822865.3,0.0,0.0,5.052954773687127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3195321.1,5.682194560394214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3197646.2,0.0,9.347214163613756,0.0,0.0,2.313411757030755,0.0,0.0,4.819653557004774,0.0,0.0,0.0,0.0
l2763153.1,12.835130249417958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.316759902893248,0.0,0.0
l2766744.2,0.0,13.98376154256504,0.0,0.0,6.94995913598204,0.0,0.0,9.456200935956058,0.0,0.0,0.0,0.0
l3216370.1,11.368479462789011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.850109116264302,0.0,0.0
l3216370.2,0.0,11.350587574221356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.842064239935149,0.0
l3216370.3,0.0,0.0,11.34997036790595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852646681808068
l2674047.3,0.0,0.0,2.435666896273284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3727711.1,9.206707149221389,0.0,0.0,2.262104534568953,0.0,0.0,4.741153074562754,0.0,0.0,0.0,0.0,0.0
l3086002.3,0.0,0.0,5.385279695689567,0.0,0.0,0.0,0.0,0.0,0.938779603732052,0.0,0.0,0.0
l3029503.3,0.0,0.0,7.804064025697716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3067403395998365
l3216343.3,0.0,0.0,7.373138352068017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2748144.1,6.313900972718786,0.0,0.0,0.0,0.0,0.0,1.8483468980601525,0.0,0.0,0.0,0.0,0.0
l3010562.2,0.0,12.791243928594351,0.0,0.0,5.757441522011354,0.0,0.0,8.263683321985374,0.0,0.0,0.0,0.0
l3197629.2,0.0,12.505593918987245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.997070584701037,0.0
l2766720.1,10.751425664536054,0.0,0.0,3.806823049883621,0.0,0.0,6.28587158987742,0.0,0.0,0.0,0.0,0.0
l3011298.3,0.0,0.0,3.808640236168533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2991915.2,0.0,15.898618336235826,0.0,0.0,8.864815929652828,0.0,0.0,11.371057729626845,0.0,0.0,0.0,0.0
l2673320.2,0.0,15.984246366531323,0.0,0.0,8.950443959948325,0.0,0.0,11.456685759922342,0.0,0.0,0.0,0.0
l3729298.1,8.964244249868328,0.0,0.0,2.019641635215894,0.0,0.0,4.498690175209694,0.0,0.0,0.0,0.0,0.0
l3727707.1,9.04982961845938,0.0,0.0,2.1052270038069456,0.0,0.0,4.584275543800746,0.0,0.0,0.0,0.0,0.0
l3160123.1,10.38640165731884,0.0,0.0,3.441799042666408,0.0,0.0,5.920847582660207,0.0,0.0,0.0,0.0,0.0
l2897805.1,10.518213283668684,0.0,0.0,3.5736106690162512,0.0,0.0,6.05265920901005,0.0,0.0,0.0,0.0,0.0
l3197630.1,9.36021171353455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8418413670098404,0.0,0.0
l2785523.3,0.0,0.0,7.784310945625579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2869872595276988
l3141388.3,0.0,0.0,7.975608934412623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4782852483147426
l2991911.3,0.0,0.0,7.220797144483252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7234734583853718
l2970258.3,0.0,0.0,12.371003480157071,0.0,0.0,5.450699860284614,0.0,0.0,7.924503388199557,0.0,0.0,0.0
l2841632.2,0.0,7.006278787682843,0.0,0.0,0.0,0.0,0.0,2.478718181073864,0.0,0.0,0.0,0.0
l2805031.3,0.0,0.0,3.0389251944834776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2860506.2,0.0,14.001493249933796,0.0,0.0,6.967690843350793,0.0,0.0,9.473932643324812,0.0,0.0,0.0,0.0
l2954346.2,0.0,14.236103553446698,0.0,0.0,7.202301146863701,0.0,0.0,9.70854294683772,0.0,0.0,0.0,0.0
l2879077.2,0.0,15.449866952555968,0.0,0.0,8.41606454597297,0.0,0.0,10.922306345946987,0.0,0.0,0.0,0.0
l3139366.1,1.5090736406643597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2763812.3,0.0,0.0,12.76399468068129,0.0,0.0,5.843691060808832,0.0,0.0,8.317494588723774,0.0,0.0,0.0
l2951995.3,0.0,0.0,12.967955591941324,0.0,0.0,6.047651972068866,0.0,0.0,8.521455499983807,0.0,0.0,0.0
l3197638.1,10.307672648377556,0.0,0.0,3.363070033725124,0.0,0.0,5.842118573718922,0.0,0.0,0.0,0.0,0.0
l2860482.1,9.458876624436682,0.0,0.0,2.5142740097842484,0.0,0.0,4.993322549778047,0.0,0.0,0.0,0.0,0.0
l2804277.3,0.0,0.0,5.042280531523208,0.0,0.0,0.0,0.0,0.0,0.5957804395656929,0.0,0.0,0.0
l2991913.1,8.434808832412273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916438485887564,0.0,0.0
l3235273.2,0.0,8.075370083732746,0.0,0.0,0.0,0.0,0.0,3.5478094771237667,0.0,0.0,0.0,0.0
l3029502.1,6.343691946512667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3066811.2,0.0,12.55723885729357,0.0,0.0,5.5234364507105695,0.0,0.0,8.02967825068459,0.0,0.0,0.0,0.0
l3197661.3,0.0,0.0,9.218934594417377,0.0,0.0,2.298630974544921,0.0,0.0,4.772434502459863,0.0,0.0,0.0
l3122848.3,0.0,0.0,9.316535011142651,0.0,0.0,2.396231391270197,0.0,0.0,4.870034919185138,0.0,0.0,0.0
l2860491.1,10.829640082079832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.311269735555121,0.0,0.0
l2860491.2,0.0,10.812633248845072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3041099145588655,0.0
l2897770.3,0.0,0.0,7.921708312425808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3104127.2,0.0,13.253674919921757,0.0,0.0,6.219872513338756,0.0,0.0,8.726114313312774,0.0,0.0,0.0,0.0
l2767343.3,0.0,0.0,8.201855372639162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2786266.1,1.6117016530030437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2785512.2,0.0,14.933668206245134,0.0,0.0,7.899865799662134,0.0,0.0,10.406107599636156,0.0,0.0,0.0,0.0
l3195327.1,16.326713718661438,0.0,0.0,9.382111104009004,0.0,0.0,11.861159644002802,0.0,0.0,0.0,0.0,0.0
l3104157.3,0.0,0.0,12.664632952931834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167309266833952
l2991927.2,0.0,13.831269950097306,0.0,0.0,6.797467543514305,0.0,0.0,9.303709343488324,0.0,0.0,0.0,0.0
l2804258.2,0.0,13.602034067556476,0.0,0.0,6.568231660973479,0.0,0.0,9.074473460947496,0.0,0.0,0.0,0.0
l2992656.1,1.6584296240290148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2936271.1,2.805073392768842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2916598.1,10.035189900505245,0.0,0.0,3.09058728585281,0.0,0.0,5.569635825846609,0.0,0.0,0.0,0.0,0.0
l2954344.3,0.0,0.0,10.505734069845948,0.0,0.0,3.585430449973492,0.0,0.0,6.059233977888434,0.0,0.0,0.0
l2897767.3,0.0,0.0,10.60338927621809,0.0,0.0,3.6830856563456345,0.0,0.0,6.156889184260576,0.0,0.0,0.0
l2876796.1,11.567358065528325,0.0,0.0,4.62275545087589,0.0,0.0,7.10180399086969,0.0,0.0,0.0,0.0,0.0
l3122810.2,0.0,14.8474505629508,0.0,0.0,7.813648156367803,0.0,0.0,10.319889956341822,0.0,0.0,0.0,0.0
l2860478.2,0.0,12.820079109977584,0.0,0.0,5.786276703394583,0.0,0.0,8.292518503368601,0.0,0.0,0.0,0.0
l2822858.2,0.0,12.938688755077797,0.0,0.0,5.904886348494795,0.0,0.0,8.411128148468814,0.0,0.0,0.0,0.0
l2841620.2,0.0,10.66090591292504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.152382578638833,0.0
l3727709.1,9.226816022689828,0.0,0.0,2.2822134080373955,0.0,0.0,4.761261948031196,0.0,0.0,0.0,0.0,0.0
l3727710.1,9.330657733880466,0.0,0.0,2.386055119228033,0.0,0.0,4.865103659221834,0.0,0.0,0.0,0.0,0.0
l3179674.2,0.0,1.7771236338315548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2803194.3,0.0,0.0,12.673787374754562,0.0,0.0,5.7534837548821045,0.0,0.0,8.227287282797047,0.0,0.0,0.0
l2804261.3,0.0,0.0,13.936490753955086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.439167067857201
l3178980.3,0.0,0.0,14.12300678334459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625683097246704
l3123452.3,0.0,0.0,3.079109925019641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2841629.3,0.0,0.0,7.589699237033948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092375550936068
l3254218.1,10.00752952383327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4891591773085597,0.0,0.0
l3778577.3,0.0,0.0,10.994513653034964,0.0,0.0,4.07421003316251,0.0,0.0,6.548013561077451,0.0,0.0,0.0
l2820531.2,0.0,8.366450733695448,0.0,0.0,1.3326483271124483,0.0,0.0,3.838890127086467,0.0,0.0,0.0,0.0
l3626914.3,0.0,0.0,8.050880870503928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5535571844060467
l2955077.3,0.0,0.0,2.0913418990736723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3160098.1,5.453087585299102,0.0,0.0,0.0,0.0,0.0,0.987533510640468,0.0,0.0,0.0,0.0,0.0
l3104125.2,0.0,6.076815256144558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3118855.3,0.0,0.0,5.568939789480768,0.0,0.0,0.0,0.0,0.0,1.1224396975232536,0.0,0.0,0.0
l3231255.3,0.0,0.0,5.606472791402831,0.0,0.0,0.0,0.0,0.0,1.159972699445316,0.0,0.0,0.0
l3235241.3,0.0,0.0,15.041607365754716,0.0,0.0,8.12130374588226,0.0,0.0,10.595107273797202,0.0,0.0,0.0
l2729409.2,0.0,13.877325311793076,0.0,0.0,6.843522905210077,0.0,0.0,9.349764705184096,0.0,0.0,0.0,0.0
l2841624.2,0.0,14.043718994346165,0.0,0.0,7.009916587763164,0.0,0.0,9.516158387737182,0.0,0.0,0.0,0.0
l3235254.3,0.0,0.0,8.588216796146316,0.0,0.0,1.6679131762738597,0.0,0.0,4.141716704188801,0.0,0.0,0.0
l2766747.1,14.428387733902374,0.0,0.0,7.483785119249942,0.0,0.0,9.96283365924374,0.0,0.0,0.0,0.0,0.0
l2822877.2,0.0,11.87140930918609,0.0,0.0,4.837606902603089,0.0,0.0,7.343848702577108,0.0,0.0,0.0,0.0
l3198347.3,0.0,0.0,2.6436749490304163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3226771.1,12.082299900018828,0.0,0.0,5.137697285366396,0.0,0.0,7.616745825360195,0.0,0.0,0.0,0.0,0.0
l3189190.1,12.314808975718764,0.0,0.0,5.370206361066331,0.0,0.0,7.849254901060131,0.0,0.0,0.0,0.0,0.0
l2991918.2,0.0,17.052445847646005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5439225133598,0.0
l2954339.2,0.0,17.966083844964675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45756051067847,0.0
l3048200.2,0.0,18.086423225313894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.577899891027686,0.0
l3160861.3,0.0,0.0,2.55870512054814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2804283.1,9.2349905173404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7166201708156947,0.0,0.0
l2916627.1,9.428169442814998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.909799096290291,0.0,0.0
l3029498.3,0.0,0.0,5.21403369663808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2973152.2,0.0,12.216486980718472,0.0,0.0,5.182684574135473,0.0,0.0,7.688926374109492,0.0,0.0,0.0,0.0
l2822870.3,0.0,0.0,9.244014108497495,0.0,0.0,2.3237104886250406,0.0,0.0,4.797514016539982,0.0,0.0,0.0
l2839305.1,1.6583731287524277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2710508.2,0.0,15.985259866029253,0.0,0.0,8.951457459446255,0.0,0.0,11.457699259420274,0.0,0.0,0.0,0.0
l3082992.1,15.734382965179728,0.0,0.0,8.789780350527296,0.0,0.0,11.268828890521094,0.0,0.0,0.0,0.0,0.0
l3214069.3,0.0,0.0,2.940407767424907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3197643.2,0.0,15.066981554944332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.558458220658128,0.0
l2879087.1,10.254271722121365,0.0,0.0,3.309669107468929,0.0,0.0,5.788717647462728,0.0,0.0,0.0,0.0,0.0
l3552667.3,0.0,0.0,2.726733508182813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2954357.1,10.310808909276592,0.0,0.0,3.3662062946241584,0.0,0.0,5.845254834617957,0.0,0.0,0.0,0.0,0.0
l2785530.1,12.109638326384896,0.0,0.0,5.165035711732462,0.0,0.0,7.644084251726261,0.0,0.0,0.0,0.0,0.0
l2822868.1,12.27549911050615,0.0,0.0,5.330896495853717,0.0,0.0,7.809945035847517,0.0,0.0,0.0,0.0,0.0
l2726983.1,15.222710062917947,0.0,0.0,8.278107448265516,0.0,0.0,10.757155988259314,0.0,0.0,0.0,0.0,0.0
l2821087.1,4.404365651349943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2673310.1,9.539742706751516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021372360226809,0.0,0.0
l2936212.1,3.980134680268153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2936213.2,0.0,4.66568946997976,0.0,0.0,0.0,0.0,0.0,0.1381288633707804,0.0,0.0,0.0,0.0
l2746587.3,0.0,0.0,11.822016375341388,0.0,0.0,4.901712755468932,0.0,0.0,7.375516283383872,0.0,0.0,0.0
l3120502.1,11.040420312151824,0.0,0.0,4.095817697499388,0.0,0.0,6.574866237493188,0.0,0.0,0.0,0.0,0.0
l2673331.2,0.0,7.54090151113548,0.0,0.0,0.0,0.0,0.0,3.0133409045265016,0.0,0.0,0.0,0.0
l3122816.2,0.0,10.835364112974023,0.0,0.0,3.8015617063910216,0.0,0.0,6.30780350636504,0.0,0.0,0.0,0.0
l3160103.3,0.0,0.0,11.45705936047681,0.0,0.0,4.536755740604353,0.0,0.0,7.010559268519295,0.0,0.0,0.0
l3027670.2,0.0,4.468516600516908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2691941.3,0.0,0.0,15.263076292695754,0.0,0.0,8.342772672823298,0.0,0.0,10.81657620073824,0.0,0.0,0.0
l3159645.1,9.356563023749317,0.0,0.0,2.411960409096882,0.0,0.0,4.891008949090682,0.0,0.0,0.0,0.0,0.0
l3160863.3,0.0,0.0,0.7632918032005453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3048199.2,0.0,16.28054535258005,0.0,0.0,9.246742945997052,0.0,0.0,11.752984745971071,0.0,0.0,0.0,0.0
l3067478.1,3.487119413370426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2841615.1,10.721263733364207,0.0,0.0,3.776661118711775,0.0,0.0,6.255709658705573,0.0,0.0,0.0,0.0,0.0
l2673305.2,0.0,8.013403800883582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5048804665973747,0.0
l3104131.1,14.705160310330117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.186789963805406,0.0,0.0
l2973167.2,0.0,11.41404221708206,0.0,0.0,4.38023981049906,0.0,0.0,6.886481610473079,0.0,0.0,0.0,0.0
l3067447.1,3.9622590326774247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3139598.2,0.0,11.995058701658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.486535367371794,0.0
l3085397.2,0.0,13.115616636749984,0.0,0.0,6.081814230166984,0.0,0.0,8.588056030141004,0.0,0.0,0.0,0.0
l2748140.1,13.961747731715208,0.0,0.0,7.017145117062774,0.0,0.0,9.496193657056574,0.0,0.0,0.0,0.0,0.0
l3141412.1,14.111840118026354,0.0,0.0,7.167237503373919,0.0,0.0,9.64628604336772,0.0,0.0,0.0,0.0,0.0
l3197632.2,0.0,11.982777447873788,0.0,0.0,4.9489750412907885,0.0,0.0,7.455216841264807,0.0,0.0,0.0,0.0
l2785524.3,0.0,0.0,7.962037622480894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4647139363830135
l2991921.3,0.0,0.0,13.068528542548329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571204856450447
l2710510.3,0.0,0.0,8.60554867558898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.108224989491098
l3197628.3,0.0,0.0,8.721785726148426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.224462040050545
l3104119.1,9.692085486697628,0.0,0.0,2.747482872045196,0.0,0.0,5.2265314120389945,0.0,0.0,0.0,0.0,0.0
l2842329.3,0.0,0.0,3.2339867879224893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2973791.1,3.713597279966213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3179650.2,0.0,3.8144034631098287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2710516.1,12.69581530278252,0.0,0.0,5.751212688130087,0.0,0.0,8.230261228123886,0.0,0.0,0.0,0.0,0.0
l3160864.2,0.0,3.026468372482821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2748157.1,7.030171595165563,0.0,0.0,0.0,0.0,0.0,2.5646175205069306,0.0,0.0,0.0,0.0,0.0
l3048212.1,9.98630216931758,0.0,0.0,3.0416995546651453,0.0,0.0,5.520748094658943,0.0,0.0,0.0,0.0,0.0
l3122824.1,14.650663680470563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.132293333945853,0.0,0.0
l2879089.3,0.0,0.0,14.949282826732524,0.0,0.0,8.028979206860068,0.0,0.0,10.50278273477501,0.0,0.0,0.0
l2937757.3,0.0,0.0,3.7161359534412655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3067448.3,0.0,0.0,3.832265736471253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2897801.1,12.033656042035895,0.0,0.0,5.089053427383462,0.0,0.0,7.568101967377261,0.0,0.0,0.0,0.0,0.0
l2973169.1,14.540412265905111,0.0,0.0,7.595809651252678,0.0,0.0,10.07485819124648,0.0,0.0,0.0,0.0,0.0
l3197631.1,9.767282645490209,0.0,0.0,2.822680030837773,0.0,0.0,5.301728570831572,0.0,0.0,0.0,0.0,0.0
l2748127.1,9.868723446499786,0.0,0.0,2.9241208318473526,0.0,0.0,5.403169371841152,0.0,0.0,0.0,0.0,0.0
l2729408.2,0.0,10.575635782787325,0.0,0.0,3.541833376204323,0.0,0.0,6.048075176178342,0.0,0.0,0.0,0.0
l3048228.3,0.0,0.0,5.846797208334575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2991940.3,0.0,0.0,5.977148127340109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2728247.1,5.420103492501264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2728247.2,0.0,5.386677573713331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2728247.3,0.0,0.0,5.321000677804371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2916234.1,14.502258255001182,0.0,0.0,7.55765564034875,0.0,0.0,10.036704180342548,0.0,0.0,0.0,0.0,0.0
l2673316.1,5.705044153529794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3159448.1,12.320204470676911,0.0,0.0,5.375601856024477,0.0,0.0,7.854650396018276,0.0,0.0,0.0,0.0,0.0
l3048890.3,0.0,0.0,6.043742881969783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3010563.1,13.485197766845683,0.0,0.0,6.54059515219325,0.0,0.0,9.01964369218705,0.0,0.0,0.0,0.0,0.0
l2841623.1,13.573573571712169,0.0,0.0,6.628970957059736,0.0,0.0,9.108019497053537,0.0,0.0,0.0,0.0,0.0
l2991908.1,10.538159711947246,0.0,0.0,3.5935570972948128,0.0,0.0,6.072605637288612,0.0,0.0,0.0,0.0,0.0
l3178973.1,10.682981504943852,0.0,0.0,3.7383788902914175,0.0,0.0,6.217427430285218,0.0,0.0,0.0,0.0,0.0
