node,mae_real_pu,mae_cvnn_pu,n_valid
l3232301.3,0.0031285632867366076,0.003143904497846961,288
l2763811.3,0.003128398209810257,0.0031451056711375713,288
l2803194.3,0.0031283097341656685,0.0031437149737030268,288
l2862616.3,0.0031277164816856384,0.003147016279399395,288
l2841631.3,0.003127448260784149,0.003130905330181122,288
l3101194.3,0.003127153031527996,0.003146745264530182,288
l3141402.3,0.0031269106548279524,0.0031309856567531824,288
l3197642.3,0.003126892726868391,0.003130862256512046,288
l2763812.3,0.0031268754974007607,0.0031454935669898987,288
l2951995.3,0.0031266724690794945,0.0031463773921132088,288
l2879092.3,0.0031265888828784227,0.003131334902718663,288
l3010568.1,0.003126461524516344,0.0032868965063244104,288
l2673319.3,0.003126257797703147,0.003131076693534851,288
l3141411.3,0.0031261187978088856,0.0031312687788158655,288
l3104129.1,0.003120050998404622,0.0032764130737632513,288
l3141401.1,0.003115773666650057,0.003269942244514823,288
l2748840.2,0.003112035570666194,0.0030986075289547443,288
l2936275.2,0.003111954778432846,0.003098922548815608,288
l3142099.2,0.003111796686425805,0.003098625224083662,288
l2861223.2,0.0031117768958210945,0.003098569344729185,288
l3086075.2,0.0031116430182009935,0.0030985858757048845,288
l3179674.2,0.0031115252058953047,0.003098647575825453,288
l3086079.2,0.0031114895828068256,0.0030988880898803473,288
l2936276.2,0.0031114891171455383,0.0030990003142505884,288
l3011293.2,0.003111485857516527,0.0030990680679678917,288
l3234149.2,0.003111388999968767,0.003097199834883213,288
l2785515.3,0.001951676676981151,0.002138559240847826,288
l2673306.3,0.0019514651503413916,0.0021378882229328156,288
l3104155.3,0.0019514299929141998,0.0021376924123615026,288
l2897806.3,0.0019511862192302942,0.002137974835932255,288
l3104154.3,0.001951047102920711,0.0021376051008701324,288
l3047289.3,0.001950747799128294,0.0021325242705643177,288
l2804282.3,0.0019507416291162372,0.0021376439835876226,288
l2841619.3,0.0019502900540828705,0.002138278214260936,288
l2822863.3,0.001949551166035235,0.0021362619008868933,288
l3215385.3,0.0019494957523420453,0.0021325545385479927,288
l2729406.3,0.0019492225255817175,0.0021360761020332575,288
l2935551.3,0.0019490648992359638,0.0021351883187890053,288
l2897768.3,0.0019487933022901416,0.002136280992999673,288
l2673307.3,0.001947415410540998,0.002134856302291155,288
l2879062.3,0.0019468383397907019,0.0021337515208870173,288
l3085392.3,0.0019456855952739716,0.0021316620986908674,288
l3029498.3,0.0019449330866336823,0.0021262711379677057,288
l3029497.3,0.0019443759229034185,0.0021316600032150745,288
l3085393.3,0.001943738549016416,0.0021297794301062822,288
l2897770.3,0.0019435042049735785,0.002129902131855488,288
l3082981.3,0.001943236798979342,0.0021293635945767164,288
l2748128.3,0.0019430307438597083,0.002129301428794861,288
l3216343.3,0.0019423261983320117,0.0021290506701916456,288
l3197627.3,0.0019413804402574897,0.0021286059636622667,288
l3197626.3,0.0019373218528926373,0.0021229300182312727,288
l3066807.3,0.0019370628288015723,0.0021232510916888714,288
l2991640.3,0.0019365301122888923,0.002123009879142046,288
l2897766.3,0.0019317633705213666,0.002116590738296509,288
l2935550.3,0.0019315311219543219,0.0021161672193557024,288
l3066806.3,0.0019315257668495178,0.0021163560450077057,288
l2688693.3,0.0019313548691570759,0.002112391171976924,288
l2822862.3,0.0019308158662170172,0.0021164570935070515,288
l2710509.3,0.0019307131879031658,0.0021163029596209526,288
l2991940.3,0.0019275707891210914,0.002112193964421749,288
l3048228.3,0.0019275011727586389,0.0021121688187122345,288
l3048205.3,0.001922483672387898,0.0021056963596493006,288
l2804249.3,0.001920935232192278,0.002100083976984024,288
l2674052.3,0.0019187094876542687,0.0021010180935263634,288
l2842390.3,0.0019183573313057423,0.002101029036566615,288
l3048968.3,0.0019179400987923145,0.002100960351526737,288
l3198356.3,0.0019176689675077796,0.002100489567965269,288
l2804250.3,0.0019167574355378747,0.0020986609160900116,288
l2822865.3,0.001914715627208352,0.0020958834793418646,288
l2822864.3,0.001914157997816801,0.0020959728863090277,288
l2916605.3,0.001914141932502389,0.002095612697303295,288
l2916606.3,0.0019141113152727485,0.00209599151276052,288
l3085394.3,0.001913822372443974,0.002095708856359124,288
l2936279.3,0.0019044897053390741,0.0020820200443267822,288
l3045895.3,0.001900654286146164,0.0020787736866623163,288
l2692664.3,0.001900097937323153,0.00207888288423419,288
l2935552.3,0.0018999374005943537,0.002078690566122532,288
l2767414.3,0.0018948755459859967,0.0020710329990833998,288
l3160878.3,0.0018937045242637396,0.0020703068003058434,288
l2917336.3,0.0018932984676212072,0.0020705601200461388,288
l2875754.3,0.0018927819328382611,0.0020698101725429296,288
l3011298.3,0.001892418134957552,0.002067689783871174,288
l2898526.3,0.0018841868732124567,0.0020578205585479736,288
l2786274.3,0.0018837422830983996,0.0020572994835674763,288
l3179682.3,0.001882987329736352,0.0020573416259139776,288
l2692633.3,0.0018748632865026593,0.00205195602029562,288
l2861218.3,0.0018726318376138806,0.0020452269818633795,288
l3104830.3,0.0018716491758823395,0.0020476633217185736,288
l3142049.3,0.0018706665141507983,0.002045977395027876,288
l2728247.3,0.0018699450884014368,0.0020436709746718407,288
l2730106.3,0.0018695116741582751,0.0020447401329874992,288
l2896685.3,0.0018693374004215002,0.002043892862275243,288
l2990826.3,0.001868832390755415,0.0020440067164599895,288
l2805031.3,0.0018687716219574213,0.0020403643138706684,288
l3215203.3,0.0018687578849494457,0.0020434940233826637,288
l2915542.3,0.0018686569528654218,0.0020436362829059362,288
l2803199.3,0.0018676718464121222,0.0020427911076694727,288
l2730163.3,0.00186434097122401,0.002036390593275428,288
l2730149.3,0.001863736193627119,0.002038136124610901,288
l3160793.3,0.0018618876347318292,0.002035855082795024,288
l3030199.3,0.0018616666784510016,0.0020341528579592705,288
l2767340.3,0.0018615549197420478,0.0020357018802314997,288
l3150961.3,0.0018601790070533752,0.0020345160737633705,288
l3254870.3,0.0018599187023937702,0.0020336690358817577,288
l2970804.3,0.0018593677086755633,0.002009942661970854,288
l3030126.3,0.0018591814441606402,0.0020337807945907116,288
l2767341.3,0.001859139185398817,0.002032776363193989,288
l3176661.3,0.0018587029771879315,0.0020098681561648846,288
l3048937.3,0.0018586884252727032,0.0020096658263355494,288
l2767343.3,0.0018586122896522284,0.0020093482453376055,288
l2891575.3,0.0018583196215331554,0.0020087016746401787,288
l2804957.3,0.001858265488408506,0.0020097196102142334,288
l2764411.3,0.0018580933101475239,0.002009082119911909,288
l3123452.3,0.0018572782864794135,0.0020307807717472315,288
l2917255.3,0.001856488874182105,0.0020298324525356293,288
l2861197.3,0.0018563286866992712,0.0020296317525207996,288
l3104796.3,0.0018561775796115398,0.002029618015512824,288
l3160896.3,0.0018559673335403204,0.0020295074209570885,288
l3048888.3,0.001855679671280086,0.0020062364637851715,288
l3064514.3,0.001855578739196062,0.0020057111978530884,288
l2936211.3,0.0018552379915490746,0.0020283758640289307,288
l2842329.3,0.0018550989916548133,0.0020288219675421715,288
l3236004.3,0.0018550439272075891,0.0020286249928176403,288
l3214069.3,0.00185476616024971,0.0020286249928176403,288
l3214071.3,0.0018546722130849957,0.0020278047304600477,288
l2861158.3,0.0018536464776843786,0.0020036594942212105,288
l2952007.3,0.001853481400758028,0.002003371249884367,288
l3048889.3,0.0018531291279941797,0.0020024164114147425,288
l2692655.3,0.0018527007196098566,0.002024643123149872,288
l3048890.3,0.0018519009463489056,0.0020011882297694683,288
l2674047.3,0.0018516075797379017,0.0020235416013747454,288
l3179637.3,0.0018507482018321753,0.0020003144163638353,288
l3027124.3,0.001850329339504242,0.0019997842609882355,288
l2745811.3,0.0018502684542909265,0.0019996108021587133,288
l3254873.3,0.0018493612296879292,0.001998914172872901,288
l3160862.3,0.0018482969608157873,0.0020205597393214703,288
l3217052.3,0.0018480540020391345,0.0020195250399410725,288
l3104850.3,0.001847845851443708,0.0020207001361995935,288
l3142050.3,0.0018475721590220928,0.001997445710003376,288
l3086074.3,0.0018474579555913806,0.0020194044336676598,288
l3104853.3,0.0018472692463546991,0.002018920611590147,288
l2767408.3,0.0018472456140443683,0.0020195571705698967,288
l3552667.3,0.0018471027724444866,0.0020204028114676476,288
l3160861.3,0.001847013016231358,0.002019519917666912,288
l3217053.3,0.0018469893839210272,0.0020192808005958796,288
l2801909.3,0.0018465867033228278,0.0019616580102592707,288
l3067507.3,0.0018455468816682696,0.002017467748373747,288
l3030200.3,0.001843510428443551,0.002015705220401287,288
l2711225.3,0.0018428792245686054,0.002015681704506278,288
l3160872.3,0.0018415318336337805,0.0020138791296631098,288
l2955077.3,0.0018402611603960395,0.002012177836149931,288
l2806553.3,0.00183854007627815,0.001987229101359844,288
l2861157.3,0.0018339107045903802,0.001981787383556366,288
l2763407.3,0.0018336259527131915,0.0019814015831798315,288
l3067448.3,0.001833569724112749,0.001981377601623535,288
l2937757.3,0.0018333428306505084,0.0019808453507721424,288
l3253570.3,0.0018327438738197088,0.0019806979689747095,288
l3030203.3,0.0018318705260753632,0.0020023281686007977,288
l3160871.3,0.0018310456071048975,0.002002452500164509,288
l3179673.3,0.0018307322170585394,0.0020026639103889465,288
l2842384.3,0.0018289308063685894,0.0019995342008769512,288
l2992556.3,0.0018271994777023792,0.001974727027118206,288
l2898515.3,0.0018232236616313457,0.001986256567761302,288
l3048946.3,0.0018232096917927265,0.001986107090488076,288
l3198347.3,0.00182298943400383,0.001986680319532752,288
l3067506.3,0.0018226206302642822,0.0019857618026435375,288
l3048966.3,0.0018224947853013873,0.0019857962615787983,288
l3030205.3,0.0018219181802123785,0.0019851187244057655,288
l2936216.3,0.0018170947441831231,0.001961075235158205,288
l3234149.3,0.0018167959060519934,0.001970922341570258,288
l2786204.3,0.00181497388985008,0.0019582484383136034,288
l3011293.3,0.0018146721413359046,0.0019679570104926825,288
l3123509.3,0.001814256887882948,0.001968345372006297,288
l2730108.3,0.0018136041471734643,0.0019564724061638117,288
l2936268.3,0.0018089248333126307,0.0019529772689566016,288
l3160863.3,0.001808177214115858,0.001949082245118916,288
